origin_iso3,dest_iso3,commodity,value_usd,period_year,period_quarter
CAN,CHN,semis,963417262,2024,4
CAN,CHN,pharma,1392212622,2024,4
CAN,CHN,food,1216262802,2024,1
CAN,CHN,industrial_metals,3541655808,2024,3
CAN,CHN,vehicles,3143461272,2024,3
CAN,CHN,agriculture,2234305556,2024,2
CAN,CHN,chemicals,1594959807,2024,1
CAN,CHN,textiles,1054699687,2024,1
CAN,CHN,other,10544026530,2024,1
CAN,JPN,energy,7999119841,2024,4
CAN,JPN,semis,1047310144,2024,2
CAN,JPN,pharma,966312007,2024,4
CAN,JPN,food,866795153,2024,1
CAN,JPN,industrial_metals,1935064976,2024,3
CAN,JPN,vehicles,3092087533,2024,2
CAN,JPN,agriculture,1885859648,2024,4
CAN,JPN,chemicals,1379588040,2024,1
CAN,JPN,textiles,934359762,2024,1
CAN,JPN,other,13389164636,2024,4
CAN,GBR,energy,6931143850,2024,4
CAN,GBR,semis,1140157969,2024,4
CAN,GBR,pharma,831595514,2024,2
CAN,GBR,food,1278379167,2024,2
CAN,GBR,industrial_metals,2558820737,2024,3
CAN,GBR,vehicles,2577936127,2024,3
CAN,GBR,agriculture,2279132443,2024,4
CAN,GBR,chemicals,820001067,2024,1
CAN,GBR,textiles,1320512469,2024,4
CAN,GBR,other,9193644932,2024,1
CAN,MEX,energy,3404329246,2024,1
CAN,MEX,semis,745438378,2024,4
CAN,MEX,pharma,541484141,2024,2
CAN,MEX,food,907258637,2024,1
CAN,MEX,industrial_metals,1430199643,2024,4
CAN,MEX,vehicles,2737215375,2024,2
CAN,MEX,agriculture,1781305811,2024,3
CAN,MEX,chemicals,708979987,2024,1
CAN,MEX,textiles,759646016,2024,4
CAN,MEX,other,7625913094,2024,3
CAN,KOR,energy,3354777311,2024,1
CAN,KOR,semis,521733997,2024,4
CAN,KOR,pharma,528394919,2024,3
CAN,KOR,food,679179082,2024,4
CAN,KOR,industrial_metals,1941543956,2024,3
CAN,KOR,vehicles,2067289334,2024,1
CAN,KOR,agriculture,1902739362,2024,3
CAN,KOR,chemicals,508338099,2024,2
CAN,KOR,textiles,563942384,2024,1
CAN,KOR,other,6563419715,2024,3
CAN,DEU,energy,3101579507,2024,2
CAN,DEU,semis,380828482,2024,1
CAN,DEU,pharma,671554860,2024,4
CAN,DEU,food,585523415,2024,3
CAN,DEU,industrial_metals,1530261017,2024,4
CAN,DEU,vehicles,1787864312,2024,3
CAN,DEU,agriculture,1383476556,2024,2
CAN,DEU,chemicals,378625944,2024,4
CAN,DEU,textiles,442506342,2024,4
CAN,DEU,other,6622831798,2024,1
CAN,NLD,energy,4303773124,2024,4
CAN,NLD,semis,785560932,2024,3
CAN,NLD,pharma,513184218,2024,2
CAN,NLD,food,597844900,2024,2
CAN,NLD,industrial_metals,1379179417,2024,4
CAN,NLD,vehicles,1801902221,2024,4
CAN,NLD,agriculture,1773582518,2024,4
CAN,NLD,chemicals,475527155,2024,1
CAN,NLD,textiles,617289207,2024,4
CAN,NLD,other,6937006738,2024,3
CAN,IND,energy,2423267649,2024,1
CAN,IND,semis,675444119,2024,2
CAN,IND,pharma,585606436,2024,3
CAN,IND,food,623695648,2024,3
CAN,IND,industrial_metals,1037507758,2024,4
CAN,IND,vehicles,1067449389,2024,2
CAN,IND,agriculture,1441345560,2024,4
CAN,IND,chemicals,610336976,2024,1
CAN,IND,textiles,430010723,2024,1
CAN,IND,other,5565989665,2024,2
CAN,BRA,energy,1812769853,2024,1
CAN,BRA,semis,355711236,2024,2
CAN,BRA,pharma,316974622,2024,3
CAN,BRA,food,352823538,2024,1
CAN,BRA,industrial_metals,1163126560,2024,3
CAN,BRA,vehicles,1083408800,2024,4
CAN,BRA,agriculture,919958641,2024,1
CAN,BRA,chemicals,275522068,2024,4
CAN,BRA,textiles,490585088,2024,4
CAN,BRA,other,4579363505,2024,1
CAN,FRA,energy,3595779791,2024,1
CAN,FRA,semis,517629263,2024,3
CAN,FRA,pharma,615260612,2024,2
CAN,FRA,food,564625756,2024,2
CAN,FRA,industrial_metals,908427517,2024,3
CAN,FRA,vehicles,1420135933,2024,2
CAN,FRA,agriculture,894727013,2024,4
CAN,FRA,chemicals,524580853,2024,2
CAN,FRA,textiles,553570693,2024,2
CAN,FRA,other,5733341415,2024,3
CAN,ITA,energy,2713351640,2024,2
CAN,ITA,semis,482030611,2024,2
CAN,ITA,pharma,536211968,2024,2
CAN,ITA,food,439733576,2024,4
CAN,ITA,industrial_metals,885697370,2024,4
CAN,ITA,vehicles,922431560,2024,3
CAN,ITA,agriculture,824121239,2024,1
CAN,ITA,chemicals,524977072,2024,1
CAN,ITA,textiles,509242349,2024,2
CAN,ITA,other,4499647760,2024,2
CAN,BEL,energy,1618875613,2024,2
CAN,BEL,semis,269474969,2024,1
CAN,BEL,pharma,269140694,2024,3
CAN,BEL,food,304724877,2024,1
CAN,BEL,industrial_metals,661934149,2024,3
CAN,BEL,vehicles,768109478,2024,3
CAN,BEL,agriculture,536586792,2024,1
CAN,BEL,chemicals,280900654,2024,1
CAN,BEL,textiles,378318094,2024,3
CAN,BEL,other,2693379190,2024,3
CAN,ESP,energy,1609237582,2024,4
CAN,ESP,semis,247493230,2024,2
CAN,ESP,pharma,319878224,2024,3
CAN,ESP,food,324810962,2024,4
CAN,ESP,industrial_metals,495147838,2024,3
CAN,ESP,vehicles,913715622,2024,1
CAN,ESP,agriculture,644777093,2024,2
CAN,ESP,chemicals,251531305,2024,3
CAN,ESP,textiles,246443355,2024,3
CAN,ESP,other,2499484408,2024,3
CAN,AUS,energy,2089993039,2024,1
CAN,AUS,semis,221901083,2024,4
CAN,AUS,pharma,365155813,2024,3
CAN,AUS,food,241276768,2024,3
CAN,AUS,industrial_metals,827970065,2024,3
CAN,AUS,vehicles,940836733,2024,1
CAN,AUS,agriculture,628493615,2024,2
CAN,AUS,chemicals,215242218,2024,2
CAN,AUS,textiles,259369355,2024,3
CAN,AUS,other,2170250289,2024,4
CAN,NOR,energy,1616259441,2024,1
CAN,NOR,semis,242685564,2024,3
CAN,NOR,pharma,211056846,2024,3
CAN,NOR,food,244434258,2024,2
CAN,NOR,industrial_metals,437443603,2024,3
CAN,NOR,vehicles,462778734,2024,1
CAN,NOR,agriculture,577436087,2024,2
CAN,NOR,chemicals,197454681,2024,4
CAN,NOR,textiles,202858674,2024,3
CAN,NOR,other,1948735851,2024,4
CAN,SWE,energy,1327805624,2024,3
CAN,SWE,semis,272025760,2024,2
CAN,SWE,pharma,172824160,2024,3
CAN,SWE,food,222155878,2024,2
CAN,SWE,industrial_metals,495668427,2024,2
CAN,SWE,vehicles,731545019,2024,1
CAN,SWE,agriculture,443996185,2024,2
CAN,SWE,chemicals,165122928,2024,1
CAN,SWE,textiles,210233858,2024,1
CAN,SWE,other,1962353527,2024,3
CAN,CHE,energy,1251707548,2024,2
CAN,CHE,semis,215913233,2024,1
CAN,CHE,pharma,173700548,2024,2
CAN,CHE,food,163680642,2024,3
CAN,CHE,industrial_metals,592843231,2024,1
CAN,CHE,vehicles,517044599,2024,2
CAN,CHE,agriculture,607161593,2024,4
CAN,CHE,chemicals,195309678,2024,2
CAN,CHE,textiles,219156883,2024,3
CAN,CHE,other,2366606890,2024,3
CAN,ARE,energy,800325398,2024,2
CAN,ARE,semis,176538919,2024,4
CAN,ARE,pharma,183876307,2024,4
CAN,ARE,food,185617580,2024,1
CAN,ARE,industrial_metals,394483224,2024,2
CAN,ARE,vehicles,540372741,2024,4
CAN,ARE,agriculture,294740954,2024,4
CAN,ARE,chemicals,196914142,2024,1
CAN,ARE,textiles,148071132,2024,3
CAN,ARE,other,1447969234,2024,3
CAN,SAU,energy,742041727,2024,3
CAN,SAU,semis,195716703,2024,1
CAN,SAU,pharma,183122087,2024,4
CAN,SAU,food,188415545,2024,2
CAN,SAU,industrial_metals,336204929,2024,3
CAN,SAU,vehicles,484702050,2024,1
CAN,SAU,agriculture,493170032,2024,2
CAN,SAU,chemicals,189280038,2024,3
CAN,SAU,textiles,130972581,2024,2
CAN,SAU,other,1278782067,2024,2
CAN,HKG,energy,619387923,2024,3
CAN,HKG,semis,132878362,2024,1
CAN,HKG,pharma,176546209,2024,4
CAN,HKG,food,160006653,2024,1
CAN,HKG,industrial_metals,351999263,2024,2
CAN,HKG,vehicles,418721326,2024,2
CAN,HKG,agriculture,412332933,2024,3
CAN,HKG,chemicals,114637283,2024,3
CAN,HKG,textiles,173845564,2024,1
CAN,HKG,other,1714195148,2024,2
CAN,SGP,energy,806863884,2024,1
CAN,SGP,semis,78595320,2024,3
CAN,SGP,pharma,96838494,2024,1
CAN,SGP,food,134853201,2024,2
CAN,SGP,industrial_metals,287374660,2024,4
CAN,SGP,vehicles,322722262,2024,4
CAN,SGP,agriculture,272512969,2024,4
CAN,SGP,chemicals,118235470,2024,3
CAN,SGP,textiles,122766689,2024,1
CAN,SGP,other,1130483989,2024,1
CAN,TWN,energy,749995558,2024,4
CAN,TWN,semis,100439438,2024,2
CAN,TWN,pharma,132175158,2024,2
CAN,TWN,food,127638141,2024,3
CAN,TWN,industrial_metals,305503987,2024,1
CAN,TWN,vehicles,396165029,2024,2
CAN,TWN,agriculture,339522602,2024,3
CAN,TWN,chemicals,109312108,2024,1
CAN,TWN,textiles,88721669,2024,2
CAN,TWN,other,1073314958,2024,3
CAN,VNM,energy,385129530,2024,2
CAN,VNM,semis,104100894,2024,4
CAN,VNM,pharma,76239305,2024,4
CAN,VNM,food,81163061,2024,3
CAN,VNM,industrial_metals,184345809,2024,3
CAN,VNM,vehicles,308313393,2024,4
CAN,VNM,agriculture,184839920,2024,3
CAN,VNM,chemicals,93201928,2024,1
CAN,VNM,textiles,77185846,2024,2
CAN,VNM,other,1064143401,2024,4
CAN,IDN,energy,549761094,2024,4
CAN,IDN,semis,94053211,2024,3
CAN,IDN,pharma,89420227,2024,3
CAN,IDN,food,90474457,2024,1
CAN,IDN,industrial_metals,244248490,2024,2
CAN,IDN,vehicles,343289103,2024,4
CAN,IDN,agriculture,288489973,2024,2
CAN,IDN,chemicals,138430551,2024,4
CAN,IDN,textiles,111251633,2024,1
CAN,IDN,other,1355979034,2024,2
CAN,MYS,energy,399210262,2024,1
CAN,MYS,semis,78065811,2024,1
CAN,MYS,pharma,65433077,2024,4
CAN,MYS,food,88158650,2024,1
CAN,MYS,industrial_metals,170088503,2024,4
CAN,MYS,vehicles,219349544,2024,1
CAN,MYS,agriculture,195733915,2024,4
CAN,MYS,chemicals,81934030,2024,2
CAN,MYS,textiles,78940462,2024,4
CAN,MYS,other,779839324,2024,1
CAN,THA,energy,261531369,2024,4
CAN,THA,semis,72861129,2024,3
CAN,THA,pharma,66226147,2024,4
CAN,THA,food,66949777,2024,3
CAN,THA,industrial_metals,125643885,2024,2
CAN,THA,vehicles,205910520,2024,1
CAN,THA,agriculture,106193416,2024,1
CAN,THA,chemicals,66406297,2024,2
CAN,THA,textiles,70928127,2024,3
CAN,THA,other,589492783,2024,4
CAN,PHL,energy,344834751,2024,1
CAN,PHL,semis,60285632,2024,3
CAN,PHL,pharma,89251605,2024,4
CAN,PHL,food,81500880,2024,3
CAN,PHL,industrial_metals,159090993,2024,3
CAN,PHL,vehicles,145394817,2024,1
CAN,PHL,agriculture,183345958,2024,1
CAN,PHL,chemicals,86714344,2024,4
CAN,PHL,textiles,87206900,2024,1
CAN,PHL,other,530410889,2024,4
CAN,TUR,energy,262541698,2024,4
CAN,TUR,semis,37679723,2024,2
CAN,TUR,pharma,65545069,2024,3
CAN,TUR,food,48468041,2024,1
CAN,TUR,industrial_metals,126729758,2024,1
CAN,TUR,vehicles,101705654,2024,4
CAN,TUR,agriculture,85761377,2024,1
CAN,TUR,chemicals,46487772,2024,1
CAN,TUR,textiles,61639844,2024,1
CAN,TUR,other,639096615,2024,4
CAN,POL,energy,407496182,2024,1
CAN,POL,semis,76187065,2024,2
CAN,POL,pharma,57748494,2024,2
CAN,POL,food,57562950,2024,1
CAN,POL,industrial_metals,135525507,2024,2
CAN,POL,vehicles,179684136,2024,1
CAN,POL,agriculture,168250987,2024,2
CAN,POL,chemicals,79088172,2024,1
CAN,POL,textiles,57459888,2024,1
CAN,POL,other,789169263,2024,3
CAN,AUT,energy,312270404,2024,1
CAN,AUT,semis,59159505,2024,3
CAN,AUT,pharma,58810505,2024,2
CAN,AUT,food,46074130,2024,2
CAN,AUT,industrial_metals,102566889,2024,3
CAN,AUT,vehicles,162241035,2024,3
CAN,AUT,agriculture,154736980,2024,2
CAN,AUT,chemicals,43669446,2024,1
CAN,AUT,textiles,50202158,2024,3
CAN,AUT,other,403942924,2024,4
CAN,ISR,energy,452053481,2024,1
CAN,ISR,semis,65237016,2024,4
CAN,ISR,pharma,79671392,2024,3
CAN,ISR,food,73355230,2024,3
CAN,ISR,industrial_metals,177125466,2024,2
CAN,ISR,vehicles,200612366,2024,1
CAN,ISR,agriculture,148648284,2024,2
CAN,ISR,chemicals,60390435,2024,4
CAN,ISR,textiles,72301274,2024,2
CAN,ISR,other,710394238,2024,4
CAN,ZAF,energy,412184760,2024,2
CAN,ZAF,semis,77945549,2024,3
CAN,ZAF,pharma,46217634,2024,3
CAN,ZAF,food,51873961,2024,1
CAN,ZAF,industrial_metals,161759749,2024,2
CAN,ZAF,vehicles,153892162,2024,4
CAN,ZAF,agriculture,113543660,2024,3
CAN,ZAF,chemicals,74310921,2024,2
CAN,ZAF,textiles,48600566,2024,4
CAN,ZAF,other,678119613,2024,1
CAN,EGY,energy,246907269,2024,2
CAN,EGY,semis,46141202,2024,2
CAN,EGY,pharma,58835068,2024,2
CAN,EGY,food,59165381,2024,4
CAN,EGY,industrial_metals,102017142,2024,3
CAN,EGY,vehicles,170831940,2024,3
CAN,EGY,agriculture,157371159,2024,1
CAN,EGY,chemicals,53951795,2024,4
CAN,EGY,textiles,38739009,2024,4
CAN,EGY,other,583507208,2024,4
CAN,NGA,energy,266014921,2024,1
CAN,NGA,semis,58622565,2024,2
CAN,NGA,pharma,49336950,2024,2
CAN,NGA,food,38409686,2024,1
CAN,NGA,industrial_metals,101306124,2024,3
CAN,NGA,vehicles,172786365,2024,3
CAN,NGA,agriculture,137360181,2024,4
CAN,NGA,chemicals,48885950,2024,2
CAN,NGA,textiles,57902022,2024,3
CAN,NGA,other,408512894,2024,4
CAN,ARG,energy,346208637,2024,2
CAN,ARG,semis,81420562,2024,3
CAN,ARG,pharma,74673184,2024,4
CAN,ARG,food,51377835,2024,2
CAN,ARG,industrial_metals,184574051,2024,3
CAN,ARG,vehicles,206876742,2024,2
CAN,ARG,agriculture,120231507,2024,4
CAN,ARG,chemicals,83145815,2024,2
CAN,ARG,textiles,49919780,2024,3
CAN,ARG,other,596654047,2024,1
CAN,CHL,energy,377399418,2024,1
CAN,CHL,semis,67009187,2024,2
CAN,CHL,pharma,40849782,2024,1
CAN,CHL,food,49322580,2024,4
CAN,CHL,industrial_metals,106560943,2024,4
CAN,CHL,vehicles,137001862,2024,2
CAN,CHL,agriculture,158393707,2024,3
CAN,CHL,chemicals,49423860,2024,2
CAN,CHL,textiles,60799881,2024,2
CAN,CHL,other,469362531,2024,4
CAN,PER,energy,231826295,2024,1
CAN,PER,semis,44993892,2024,2
CAN,PER,pharma,47983702,2024,1
CAN,PER,food,47484247,2024,1
CAN,PER,industrial_metals,142303064,2024,4
CAN,PER,vehicles,160560082,2024,4
CAN,PER,agriculture,130812087,2024,4
CAN,PER,chemicals,50534122,2024,2
CAN,PER,textiles,59051861,2024,4
CAN,PER,other,591560854,2024,3
CAN,COL,energy,451483612,2024,4
CAN,COL,semis,81327335,2024,4
CAN,COL,pharma,54558319,2024,4
CAN,COL,food,57275374,2024,4
CAN,COL,industrial_metals,174958976,2024,3
CAN,COL,vehicles,230161849,2024,2
CAN,COL,agriculture,157430161,2024,4
CAN,COL,chemicals,52412647,2024,4
CAN,COL,textiles,81809814,2024,3
CAN,COL,other,734109622,2024,3
CAN,CZE,energy,310996905,2024,2
CAN,CZE,semis,57024420,2024,1
CAN,CZE,pharma,74295481,2024,1
CAN,CZE,food,82112265,2024,1
CAN,CZE,industrial_metals,170605351,2024,1
CAN,CZE,vehicles,176068503,2024,1
CAN,CZE,agriculture,184033843,2024,3
CAN,CZE,chemicals,57559366,2024,2
CAN,CZE,textiles,79872305,2024,1
CAN,CZE,other,617265911,2024,2
MEX,USA,energy,1508847209,2024,3
MEX,USA,semis,3770296269,2024,3
MEX,USA,pharma,1636595175,2024,2
MEX,USA,food,1738527597,2024,1
MEX,USA,industrial_metals,1427353427,2024,3
MEX,USA,vehicles,7349865264,2024,4
MEX,USA,agriculture,1815486484,2024,1
MEX,USA,chemicals,1681061138,2024,4
MEX,USA,textiles,1586584766,2024,4
MEX,USA,other,17499211817,2024,4
MEX,CAN,energy,1731462868,2024,2
MEX,CAN,semis,5234859886,2024,2
MEX,CAN,pharma,1263709801,2024,3
MEX,CAN,food,1457113582,2024,1
MEX,CAN,industrial_metals,1172437560,2024,3
MEX,CAN,vehicles,5432750899,2024,2
MEX,CAN,agriculture,2753868899,2024,3
MEX,CAN,chemicals,2013757533,2024,2
MEX,CAN,textiles,1676984370,2024,1
MEX,CAN,other,11933472871,2024,1
MEX,CHN,energy,757696143,2024,2
MEX,CHN,semis,2839732195,2024,1
MEX,CHN,pharma,1137675424,2024,4
MEX,CHN,food,1196995627,2024,2
MEX,CHN,industrial_metals,1232169906,2024,4
MEX,CHN,vehicles,4532998403,2024,4
MEX,CHN,agriculture,2004379180,2024,4
MEX,CHN,chemicals,787330338,2024,2
MEX,CHN,textiles,1290141209,2024,4
MEX,CHN,other,9193415449,2024,4
MEX,DEU,energy,1623297002,2024,3
MEX,DEU,semis,2807889981,2024,4
MEX,DEU,pharma,1604395993,2024,2
MEX,DEU,food,1193912784,2024,2
MEX,DEU,industrial_metals,1415772589,2024,1
MEX,DEU,vehicles,4951078790,2024,3
MEX,DEU,agriculture,2302941152,2024,4
MEX,DEU,chemicals,1503008535,2024,1
MEX,DEU,textiles,1506302309,2024,1
MEX,DEU,other,14201624159,2024,2
MEX,JPN,energy,1219967811,2024,4
MEX,JPN,semis,3258332332,2024,1
MEX,JPN,pharma,1175254329,2024,3
MEX,JPN,food,861644993,2024,1
MEX,JPN,industrial_metals,830630863,2024,3
MEX,JPN,vehicles,6466992173,2024,1
MEX,JPN,agriculture,1688827648,2024,4
MEX,JPN,chemicals,1251877582,2024,2
MEX,JPN,textiles,1255736169,2024,3
MEX,JPN,other,9225500954,2024,4
MEX,KOR,energy,992655154,2024,2
MEX,KOR,semis,2224048117,2024,1
MEX,KOR,pharma,917369220,2024,3
MEX,KOR,food,1364344458,2024,2
MEX,KOR,industrial_metals,1229100930,2024,3
MEX,KOR,vehicles,6423095639,2024,2
MEX,KOR,agriculture,1716131664,2024,1
MEX,KOR,chemicals,945808228,2024,1
MEX,KOR,textiles,1168248421,2024,3
MEX,KOR,other,11373194926,2024,1
MEX,BRA,energy,721666534,2024,1
MEX,BRA,semis,2561770220,2024,2
MEX,BRA,pharma,764880299,2024,2
MEX,BRA,food,655256593,2024,3
MEX,BRA,industrial_metals,756825194,2024,2
MEX,BRA,vehicles,2962116512,2024,4
MEX,BRA,agriculture,1298245170,2024,2
MEX,BRA,chemicals,636940081,2024,4
MEX,BRA,textiles,731879233,2024,2
MEX,BRA,other,8459950261,2024,3
MEX,ESP,energy,978010671,2024,2
MEX,ESP,semis,2359735676,2024,4
MEX,ESP,pharma,857931682,2024,3
MEX,ESP,food,818479549,2024,3
MEX,ESP,industrial_metals,937286732,2024,3
MEX,ESP,vehicles,3909085754,2024,4
MEX,ESP,agriculture,982302115,2024,3
MEX,ESP,chemicals,991599741,2024,3
MEX,ESP,textiles,830440880,2024,4
MEX,ESP,other,10774922495,2024,4
MEX,COL,energy,765679147,2024,1
MEX,COL,semis,2133080635,2024,1
MEX,COL,pharma,498205401,2024,1
MEX,COL,food,729816285,2024,1
MEX,COL,industrial_metals,744246517,2024,1
MEX,COL,vehicles,3357049129,2024,4
MEX,COL,agriculture,927521390,2024,3
MEX,COL,chemicals,866650622,2024,1
MEX,COL,textiles,726983971,2024,2
MEX,COL,other,7847499667,2024,3
MEX,GTM,energy,903849489,2024,3
MEX,GTM,semis,1707136164,2024,1
MEX,GTM,pharma,734088145,2024,1
MEX,GTM,food,515972004,2024,3
MEX,GTM,industrial_metals,683849513,2024,2
MEX,GTM,vehicles,4477603143,2024,2
MEX,GTM,agriculture,957250468,2024,2
MEX,GTM,chemicals,640263661,2024,1
MEX,GTM,textiles,719460128,2024,4
MEX,GTM,other,9189051178,2024,1
MEX,CHL,energy,359672293,2024,4
MEX,CHL,semis,1577398787,2024,1
MEX,CHL,pharma,553690474,2024,2
MEX,CHL,food,481216701,2024,3
MEX,CHL,industrial_metals,400703795,2024,1
MEX,CHL,vehicles,1660931829,2024,1
MEX,CHL,agriculture,592096407,2024,3
MEX,CHL,chemicals,466831711,2024,2
MEX,CHL,textiles,458457898,2024,1
MEX,CHL,other,3280541706,2024,4
MEX,IND,energy,509035429,2024,3
MEX,IND,semis,1328184166,2024,3
MEX,IND,pharma,302904936,2024,4
MEX,IND,food,468793327,2024,3
MEX,IND,industrial_metals,438506321,2024,3
MEX,IND,vehicles,1524068700,2024,2
MEX,IND,agriculture,517564143,2024,2
MEX,IND,chemicals,329777156,2024,2
MEX,IND,textiles,411958501,2024,4
MEX,IND,other,2893694230,2024,1
MEX,NLD,energy,471160646,2024,4
MEX,NLD,semis,1270495502,2024,4
MEX,NLD,pharma,336040251,2024,3
MEX,NLD,food,406386740,2024,3
MEX,NLD,industrial_metals,495817626,2024,2
MEX,NLD,vehicles,2530089826,2024,1
MEX,NLD,agriculture,543065538,2024,3
MEX,NLD,chemicals,405092992,2024,2
MEX,NLD,textiles,448280467,2024,3
MEX,NLD,other,5141450529,2024,4
MEX,GBR,energy,514259971,2024,3
MEX,GBR,semis,1246507674,2024,2
MEX,GBR,pharma,459484406,2024,3
MEX,GBR,food,486330857,2024,3
MEX,GBR,industrial_metals,489062275,2024,4
MEX,GBR,vehicles,2603238749,2024,1
MEX,GBR,agriculture,836666135,2024,4
MEX,GBR,chemicals,549399010,2024,4
MEX,GBR,textiles,514486057,2024,1
MEX,GBR,other,4236813587,2024,3
MEX,FRA,energy,425725239,2024,1
MEX,FRA,semis,993861332,2024,3
MEX,FRA,pharma,449198696,2024,4
MEX,FRA,food,276409213,2024,2
MEX,FRA,industrial_metals,388738660,2024,1
MEX,FRA,vehicles,2170785825,2024,4
MEX,FRA,agriculture,438707039,2024,2
MEX,FRA,chemicals,332729052,2024,3
MEX,FRA,textiles,441506747,2024,4
MEX,FRA,other,3185389332,2024,1
MEX,ITA,energy,231065594,2024,2
MEX,ITA,semis,650881050,2024,2
MEX,ITA,pharma,364488364,2024,1
MEX,ITA,food,386872625,2024,2
MEX,ITA,industrial_metals,326327404,2024,3
MEX,ITA,vehicles,1200422290,2024,1
MEX,ITA,agriculture,429659100,2024,2
MEX,ITA,chemicals,232089861,2024,3
MEX,ITA,textiles,303114292,2024,1
MEX,ITA,other,3749303750,2024,3
MEX,BEL,energy,368029089,2024,3
MEX,BEL,semis,1090661647,2024,3
MEX,BEL,pharma,333013239,2024,3
MEX,BEL,food,266481057,2024,1
MEX,BEL,industrial_metals,355928805,2024,4
MEX,BEL,vehicles,1704367993,2024,4
MEX,BEL,agriculture,566800850,2024,1
MEX,BEL,chemicals,275186231,2024,1
MEX,BEL,textiles,328357333,2024,1
MEX,BEL,other,3397828710,2024,4
MEX,CHE,energy,234466192,2024,1
MEX,CHE,semis,664780709,2024,2
MEX,CHE,pharma,256751972,2024,1
MEX,CHE,food,236036249,2024,2
MEX,CHE,industrial_metals,273357581,2024,4
MEX,CHE,vehicles,1353924688,2024,2
MEX,CHE,agriculture,474067074,2024,3
MEX,CHE,chemicals,258367426,2024,1
MEX,CHE,textiles,229685190,2024,2
MEX,CHE,other,2662059295,2024,1
MEX,AUS,energy,261390320,2024,2
MEX,AUS,semis,590524353,2024,3
MEX,AUS,pharma,213538810,2024,3
MEX,AUS,food,248231809,2024,4
MEX,AUS,industrial_metals,228851981,2024,1
MEX,AUS,vehicles,953166052,2024,1
MEX,AUS,agriculture,344289674,2024,2
MEX,AUS,chemicals,255781671,2024,1
MEX,AUS,textiles,230936329,2024,2
MEX,AUS,other,2032772259,2024,2
MEX,ARE,energy,184867699,2024,2
MEX,ARE,semis,805880970,2024,4
MEX,ARE,pharma,231549063,2024,2
MEX,ARE,food,189594067,2024,4
MEX,ARE,industrial_metals,301771511,2024,1
MEX,ARE,vehicles,1339924351,2024,3
MEX,ARE,agriculture,411131121,2024,4
MEX,ARE,chemicals,189127487,2024,1
MEX,ARE,textiles,199662636,2024,3
MEX,ARE,other,3141630482,2024,3
MEX,SAU,energy,184434509,2024,4
MEX,SAU,semis,441101485,2024,2
MEX,SAU,pharma,225417654,2024,4
MEX,SAU,food,232293346,2024,4
MEX,SAU,industrial_metals,217343928,2024,1
MEX,SAU,vehicles,825069127,2024,1
MEX,SAU,agriculture,230714790,2024,3
MEX,SAU,chemicals,212983468,2024,4
MEX,SAU,textiles,140608920,2024,4
MEX,SAU,other,1576980171,2024,4
MEX,HKG,energy,181268412,2024,2
MEX,HKG,semis,558038610,2024,3
MEX,HKG,pharma,133859715,2024,3
MEX,HKG,food,229920968,2024,1
MEX,HKG,industrial_metals,165720542,2024,1
MEX,HKG,vehicles,668042044,2024,3
MEX,HKG,agriculture,334787959,2024,1
MEX,HKG,chemicals,158614034,2024,3
MEX,HKG,textiles,142398661,2024,4
MEX,HKG,other,2339186834,2024,4
MEX,SGP,energy,163211080,2024,3
MEX,SGP,semis,417709847,2024,3
MEX,SGP,pharma,112973084,2024,4
MEX,SGP,food,173410022,2024,1
MEX,SGP,industrial_metals,136713339,2024,3
MEX,SGP,vehicles,498551515,2024,4
MEX,SGP,agriculture,231314377,2024,2
MEX,SGP,chemicals,129803634,2024,4
MEX,SGP,textiles,132625855,2024,4
MEX,SGP,other,1614714012,2024,2
MEX,TWN,energy,145901146,2024,1
MEX,TWN,semis,564620550,2024,2
MEX,TWN,pharma,181940886,2024,4
MEX,TWN,food,182800228,2024,4
MEX,TWN,industrial_metals,192438857,2024,1
MEX,TWN,vehicles,856993614,2024,2
MEX,TWN,agriculture,299320896,2024,3
